customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges_Monthly,account_Charges_Total
5442-bhqng,0,f,0,0,0,2,1,0,fiber optic,0,0,0,0,0,0,month,0,electronic check,70.35,139.25
5442-bxvnd,0,f,0,1,1,33,1,1,no,0,0,0,0,0,0,month,0,bank transfer (automatic),24.25,838.5
5442-pptjy,0,m,0,1,1,12,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.7,258.35
5442-utcvd,1,m,0,0,1,3,1,1,fiber optic,0,0,1,0,0,1,month,0,electronic check,91.85,257.05
5442-xsdcw,1,m,0,1,1,11,1,0,fiber optic,0,0,0,0,1,0,month,1,bank transfer (automatic),79.5,868.5
5443-scmkx,0,f,0,1,0,58,1,1,fiber optic,0,1,1,0,0,1,one year,1,electronic check,94.3,5610.15
5445-glvot,0,f,0,0,0,22,1,0,dsl,1,0,0,0,0,0,month,1,electronic check,49.8,1049.05
5445-pzwgx,1,m,0,0,0,62,1,1,fiber optic,1,1,0,1,0,1,one year,0,electronic check,102.0,6529.25
5445-utodq,1,f,0,1,0,7,1,0,fiber optic,0,0,0,0,1,0,month,1,electronic check,81.1,576.65
5446-dkwyw,0,f,1,1,1,61,1,1,dsl,0,0,1,0,1,0,one year,1,electronic check,65.2,3965.05
5447-vytkw,0,m,0,0,0,27,1,0,dsl,1,0,0,1,0,0,month,0,mailed check,53.45,1461.45
5447-wzafp,0,f,0,0,0,53,1,0,fiber optic,0,1,1,0,1,1,one year,1,mailed check,100.3,5200.8
5448-vwnam,0,f,0,0,1,19,1,1,dsl,1,1,0,1,1,0,month,1,mailed check,75.9,1375.6
5449-fibxj,1,m,0,1,1,19,1,1,fiber optic,0,0,1,1,1,1,month,0,electronic check,103.3,2012.7
5451-mhqof,0,m,0,1,1,56,1,1,no,0,0,0,0,0,0,one year,1,mailed check,24.45,1431.65
5451-yhypw,0,f,1,1,0,72,1,1,fiber optic,1,1,1,1,1,1,two year,1,credit card (automatic),115.75,8443.7
5453-axepf,0,m,0,1,0,17,1,1,fiber optic,0,1,0,0,0,0,month,1,bank transfer (automatic),80.5,1336.9
5453-ybtwv,0,m,0,1,1,70,1,0,fiber optic,1,1,1,1,1,0,two year,1,credit card (automatic),101.1,6994.8
5456-itgic,0,m,1,1,0,72,0,0,dsl,1,1,1,1,1,1,two year,1,credit card (automatic),64.45,4641.1
5457-colht,0,m,0,1,1,69,1,0,dsl,1,1,0,1,1,1,two year,0,bank transfer (automatic),80.65,5542.55
5458-cqjta,1,m,0,1,1,65,1,0,dsl,1,0,0,1,1,1,two year,1,bank transfer (automatic),74.8,4820.15
5461-qkntn,0,m,1,1,0,43,1,1,fiber optic,0,1,0,1,1,0,month,1,electronic check,94.3,3953.15
5465-bubfa,0,f,0,1,1,41,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),19.3,772.4
5468-bpmmo,0,m,0,1,0,46,1,0,no,0,0,0,0,0,0,month,0,electronic check,19.6,851.2
5469-ctcwn,1,m,0,1,1,61,1,1,fiber optic,1,1,0,0,1,1,one year,1,electronic check,106.0,6547.7
5469-nujur,0,m,0,0,0,19,1,0,no,0,0,0,0,0,0,two year,1,mailed check,19.95,373.5
5472-cvmdx,0,f,0,0,0,68,0,0,dsl,1,0,1,1,0,0,two year,0,mailed check,38.9,2719.2
5473-khbps,0,f,0,1,1,52,1,1,fiber optic,0,1,1,0,1,0,one year,1,credit card (automatic),95.7,4976.15
5474-lamuq,0,m,0,1,0,24,1,0,no,0,0,0,0,0,0,one year,0,mailed check,20.1,533.9
5478-jjvzk,0,f,0,0,0,33,1,1,dsl,1,1,0,0,0,0,month,1,mailed check,60.9,2033.85
5480-hprrx,1,f,1,0,0,3,0,0,dsl,0,0,0,0,0,0,month,0,electronic check,25.3,77.75
5480-tbgph,1,f,0,1,0,24,1,0,fiber optic,0,1,1,0,1,1,month,1,credit card (automatic),99.3,2431.35
5480-xtffl,0,f,0,1,1,31,1,0,no,0,0,0,0,0,0,two year,0,mailed check,21.0,697.7
5481-ntdoh,0,f,1,1,0,67,1,1,fiber optic,1,0,1,0,1,1,one year,1,credit card (automatic),107.05,7142.5
5482-nupna,1,f,0,0,0,4,1,0,dsl,1,1,0,1,0,0,month,1,mailed check,60.4,272.15
5482-plvpe,1,f,1,0,0,2,0,0,dsl,0,0,0,0,0,0,month,0,electronic check,24.35,41.85
5482-vxsxj,0,m,0,0,0,22,1,0,fiber optic,0,1,0,0,1,1,month,1,mailed check,93.2,2157.3
5485-itnpc,0,m,0,1,0,66,1,0,dsl,1,1,1,1,1,1,two year,1,bank transfer (automatic),85.9,5595.3
5485-wuywf,1,m,1,0,0,2,1,0,dsl,1,0,1,0,1,0,month,0,bank transfer (automatic),66.4,94.55
5493-sdrdq,1,m,0,0,0,2,1,0,dsl,1,0,1,0,0,0,month,1,mailed check,55.1,113.35
5494-hecpr,1,f,0,0,0,1,1,0,fiber optic,0,0,0,0,1,0,month,1,electronic check,80.25,80.25
5494-wozrz,0,f,0,1,1,71,1,0,dsl,1,0,1,1,1,1,two year,1,credit card (automatic),82.0,5999.85
5495-gpsrw,0,m,0,0,0,20,1,0,no,0,0,0,0,0,0,two year,1,mailed check,19.7,419.4
5498-ibwpi,0,f,0,1,1,66,1,0,dsl,0,0,0,1,0,0,one year,1,credit card (automatic),49.4,3251.85
5498-txhlf,1,f,0,1,1,34,1,1,fiber optic,0,0,1,0,1,0,month,0,electronic check,87.45,2874.15
5499-ecutn,0,f,0,1,0,47,1,0,dsl,1,0,1,0,1,0,one year,1,credit card (automatic),66.05,3021.45
5499-mberc,,m,0,0,0,3,0,0,dsl,0,1,0,0,0,0,month,1,electronic check,29.6,79.45
5501-tvmgm,0,m,0,0,0,1,1,0,dsl,0,0,0,0,0,1,month,1,electronic check,55.25,55.25
5502-rluyv,1,f,0,1,1,69,1,1,fiber optic,0,1,1,0,1,1,month,1,electronic check,103.95,7446.9
5504-wsiur,0,f,0,0,0,70,1,1,fiber optic,0,1,1,1,0,0,one year,1,bank transfer (automatic),90.25,6385.95
5505-ovwqw,0,f,0,0,0,17,1,0,no,0,0,0,0,0,0,one year,0,mailed check,20.15,353.65
5510-boiuj,1,m,0,0,1,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,19.25,19.25
5512-idzei,0,m,0,1,1,46,1,1,no,0,0,0,0,0,0,one year,0,electronic check,24.9,1174.8
5514-yqent,0,m,0,0,1,41,1,0,fiber optic,1,1,1,1,1,1,two year,1,electronic check,111.15,4507.15
5515-akoaj,1,f,0,0,0,54,1,1,fiber optic,0,0,0,1,1,1,month,1,electronic check,100.1,5440.9
5515-idejj,1,m,0,1,1,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,19.9,19.9
5515-rugkn,0,m,0,0,0,8,1,0,dsl,0,0,0,0,0,1,month,1,credit card (automatic),54.75,438.05
5519-nphvg,1,f,0,0,0,12,1,1,fiber optic,0,0,0,0,1,1,month,1,electronic check,94.2,1046.1
5519-teeuh,0,m,0,0,1,33,1,0,no,0,0,0,0,0,0,one year,1,mailed check,20.15,682.15
5519-yldgw,1,f,0,1,0,21,1,1,fiber optic,1,0,1,0,1,1,month,1,electronic check,103.9,2254.2
5520-fvewj,1,f,0,1,1,12,1,1,fiber optic,0,1,1,0,0,0,month,1,electronic check,84.5,916.9
5522-jbwmo,0,m,0,0,1,1,1,0,dsl,0,0,0,0,0,0,month,0,electronic check,44.0,44.0
5522-nykpb,0,m,0,1,1,25,1,0,fiber optic,0,0,0,1,1,0,month,0,electronic check,85.9,2199.05
5524-khnjp,0,m,0,1,1,33,1,0,dsl,1,0,1,0,1,1,one year,0,credit card (automatic),74.75,2453.3
5527-achso,0,f,0,0,0,11,1,0,dsl,0,0,0,1,1,1,month,0,mailed check,70.5,829.3
5529-gibvh,0,f,0,0,0,47,1,0,no,0,0,0,0,0,0,two year,0,mailed check,20.15,1046.2
5533-nhfrf,0,m,1,0,0,7,0,0,dsl,0,1,0,1,0,1,month,1,electronic check,44.4,265.8
5533-rjftj,0,m,0,0,0,49,0,0,dsl,0,0,1,0,0,0,month,1,bank transfer (automatic),30.2,1453.1
5536-rtpwk,1,m,0,1,0,49,1,1,fiber optic,0,1,0,0,1,1,month,1,bank transfer (automatic),99.05,4853.75
5536-slhpm,1,f,0,1,0,55,1,1,fiber optic,0,0,1,0,0,0,month,1,electronic check,77.75,4458.15
5537-uxxvs,0,f,0,1,0,20,1,0,no,0,0,0,0,0,0,month,0,bank transfer (automatic),19.25,375.25
5539-hivak,0,f,1,1,0,28,1,1,no,0,0,0,0,0,0,month,0,mailed check,25.7,734.6
5539-tmzlf,1,m,1,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,69.75,69.75
5542-dhsxl,0,f,0,1,0,4,1,0,dsl,1,1,0,0,0,0,month,0,mailed check,54.7,235.05
5542-nkvru,0,f,0,0,0,42,1,0,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),20.75,844.45
5542-tbbwb,0,m,0,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,69.9,69.9
5543-qdcry,0,m,0,0,0,4,1,0,dsl,0,0,0,0,1,0,month,1,electronic check,56.4,234.85
5546-byzsm,0,f,0,0,0,41,1,0,no,0,0,0,0,0,0,month,0,electronic check,20.45,775.6
5546-queru,0,m,0,0,0,13,1,0,no,0,0,0,0,0,0,one year,1,mailed check,19.95,257.0
5549-zghfb,0,m,0,1,1,50,1,1,no,0,0,0,0,0,0,two year,0,mailed check,24.95,1261.45
5550-vfrlc,1,f,1,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,69.85,69.85
5552-znfsj,1,m,0,0,0,1,1,0,dsl,0,0,0,0,0,0,month,0,electronic check,45.3,45.3
5553-aoinx,0,f,1,1,1,66,1,1,fiber optic,0,1,1,0,1,1,one year,1,electronic check,104.9,6891.45
5555-rnpgt,0,m,0,0,1,10,1,1,no,0,0,0,0,0,0,month,0,credit card (automatic),24.8,223.9
5561-nwevx,1,f,1,1,0,2,1,1,fiber optic,0,0,1,0,0,0,month,0,electronic check,79.2,172.85
5562-betpv,0,m,0,1,1,1,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.65,19.65
5562-yjqgt,0,f,0,0,0,2,1,0,no,0,0,0,0,0,0,month,0,credit card (automatic),20.35,35.1
5564-nemqo,1,f,1,0,0,1,1,0,fiber optic,0,0,1,0,0,0,month,1,bank transfer (automatic),75.3,75.3
5565-filxa,1,f,1,0,0,16,1,1,fiber optic,0,0,0,0,1,1,month,1,electronic check,96.15,1529.2
5566-soezd,0,m,0,1,1,27,1,0,fiber optic,1,1,0,0,0,0,one year,1,credit card (automatic),80.65,2209.75
5567-gzkqy,0,m,0,0,0,58,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),20.3,1131.5
5567-wsele,1,m,1,1,0,3,1,1,fiber optic,0,0,0,0,1,1,month,1,electronic check,94.6,279.55
5568-dmxzs,0,f,0,0,0,8,1,0,dsl,0,1,0,1,1,0,month,1,electronic check,65.45,554.45
5569-idsey,0,m,0,1,0,71,1,1,fiber optic,0,1,1,0,1,1,one year,1,bank transfer (automatic),105.7,7472.15
5569-kgjhx,1,f,0,1,1,9,1,1,fiber optic,0,0,0,0,1,0,month,1,bank transfer (automatic),85.35,754.65
5569-ouicf,1,f,1,1,0,28,1,1,fiber optic,0,0,0,1,1,1,month,1,credit card (automatic),101.3,2812.2
5570-ptweh,1,f,0,1,0,3,1,1,fiber optic,0,0,0,0,0,0,month,1,credit card (automatic),75.15,216.75
5570-zgmeu,,m,0,1,1,72,1,0,fiber optic,1,0,1,1,1,1,two year,1,credit card (automatic),104.9,7559.55
5572-zdxhy,1,f,0,0,0,22,1,0,fiber optic,0,1,0,0,0,1,month,1,mailed check,84.3,1855.65
5574-nxziu,0,m,0,0,0,63,1,0,fiber optic,1,1,1,1,1,1,two year,0,credit card (automatic),109.2,7049.75
5575-gnvde,0,m,0,0,0,34,1,0,dsl,1,0,1,0,0,0,one year,0,mailed check,56.95,1889.5
5575-tpizq,0,m,0,0,0,46,1,1,fiber optic,1,0,0,0,1,0,month,1,credit card (automatic),89.15,4245.55
5577-otwww,1,f,0,0,0,15,1,0,no,0,0,0,0,0,0,month,0,bank transfer (automatic),19.75,297.3
5578-nkcxi,0,f,0,1,1,58,1,0,fiber optic,1,1,0,0,1,1,one year,0,credit card (automatic),99.25,5846.65
5583-ejxrd,0,m,0,1,1,44,0,0,dsl,1,1,1,1,0,1,two year,1,credit card (automatic),54.05,2375.2
5583-sxdag,1,m,0,1,0,1,1,0,fiber optic,0,0,0,0,0,0,month,0,electronic check,70.0,70.0
5585-wefdd,,f,0,1,1,4,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.35,76.35
5590-bynii,1,m,0,0,0,22,1,1,fiber optic,1,0,0,0,1,1,month,1,electronic check,100.75,2095.0
5590-yrfjt,1,f,0,1,0,20,0,0,dsl,0,0,0,0,0,0,month,1,electronic check,24.45,482.8
5590-zskrv,0,f,0,1,1,8,1,0,dsl,1,1,0,0,0,0,month,0,mailed check,54.65,482.25
5593-suaoo,0,f,0,1,1,24,1,1,fiber optic,0,1,1,0,0,0,one year,0,bank transfer (automatic),83.15,2033.05
5597-glbuc,1,f,0,0,0,1,1,0,fiber optic,0,0,1,0,1,0,month,1,electronic check,85.45,85.45
5598-ikhqq,0,f,0,0,0,72,1,1,no,0,0,0,0,0,0,two year,0,credit card (automatic),25.45,1866.45
5599-hvltw,0,f,1,0,0,14,1,1,fiber optic,0,0,1,0,0,0,month,1,bank transfer (automatic),80.35,1058.1
5600-ktxfm,0,m,0,1,1,2,1,0,fiber optic,0,0,0,0,0,0,month,0,mailed check,69.95,143.9
5600-pdujf,0,m,0,0,0,6,1,0,dsl,0,0,0,1,0,0,month,1,credit card (automatic),49.5,312.7
5602-bvfmk,0,f,0,0,0,12,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.3,228.75
5605-iygfg,0,f,0,0,0,7,1,0,fiber optic,0,0,0,0,0,0,month,1,bank transfer (automatic),69.85,515.45
5605-xnwen,0,m,1,1,0,72,1,1,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),25.0,1802.55
5606-amzbo,0,f,0,1,0,10,1,1,fiber optic,1,0,0,0,0,0,month,1,credit card (automatic),78.15,765.15
5609-cebid,1,f,1,0,0,20,1,1,fiber optic,0,1,1,0,0,1,month,1,electronic check,94.1,1782.4
5609-imcgg,0,f,0,0,0,15,1,1,fiber optic,1,0,1,0,0,0,month,1,credit card (automatic),84.35,1302.65
5614-dnzce,0,f,0,0,0,58,1,0,dsl,1,1,1,1,0,0,two year,1,credit card (automatic),64.9,3795.45
5616-prtnt,1,m,0,0,1,20,1,0,no,0,0,0,0,0,0,month,1,electronic check,19.4,374.5
5619-ptmik,0,f,0,1,0,46,1,1,dsl,1,0,0,0,0,0,month,0,electronic check,53.1,2459.8
5619-xzzkr,0,m,0,0,0,4,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.95,68.2
5622-uejfi,0,f,0,1,1,35,1,1,no,0,0,0,0,0,0,two year,1,credit card (automatic),25.4,949.8
5624-bqssa,1,f,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.95,20.95
5624-ryamh,0,f,0,0,0,9,1,0,no,0,0,0,0,0,0,month,1,electronic check,19.5,178.85
5626-mgtuk,0,f,0,0,0,20,1,1,fiber optic,1,0,0,0,1,0,month,1,bank transfer (automatic),89.1,1879.25
5627-tvbpp,0,f,0,0,1,35,1,0,no,0,0,0,0,0,0,one year,1,credit card (automatic),20.1,644.5
5628-fcgyg,0,m,0,0,0,21,1,1,fiber optic,0,0,0,0,0,1,month,1,electronic check,84.1,1737.45
5628-rkifk,0,f,1,0,0,49,1,1,fiber optic,1,0,0,0,1,1,month,0,credit card (automatic),101.55,5070.4
5630-ahzil,0,f,0,0,1,3,1,0,dsl,1,0,0,1,0,1,month,1,bank transfer (automatic),64.5,177.4
5630-ixdxv,0,f,0,0,0,47,1,1,fiber optic,0,1,1,0,1,1,month,1,electronic check,106.35,4849.1
5639-ntupk,0,m,0,0,1,13,1,0,dsl,1,0,0,0,0,0,month,1,credit card (automatic),52.1,670.65
5640-caxoa,0,f,0,0,0,30,0,0,dsl,0,0,0,1,0,1,one year,1,credit card (automatic),40.35,1187.05
5641-dmbfj,0,f,0,1,0,58,1,1,dsl,1,0,1,1,1,1,two year,1,electronic check,84.3,4916.4
5642-mhdqt,0,f,0,1,1,53,1,0,no,0,0,0,0,0,0,one year,1,bank transfer (automatic),19.85,1039.45
5644-pdmzc,1,f,1,0,0,2,1,1,fiber optic,0,1,0,0,0,1,month,0,electronic check,89.5,161.5
5647-fxotp,0,f,1,1,0,60,1,1,fiber optic,0,1,1,0,1,1,month,1,electronic check,105.9,6401.25
5647-urdka,0,m,0,1,1,8,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.7,130.25
5649-anrml,1,m,1,0,0,2,1,0,fiber optic,0,1,1,1,0,1,month,1,credit card (automatic),95.1,180.25
5649-rxqtv,0,m,0,0,0,51,1,0,fiber optic,0,1,1,0,1,1,month,1,electronic check,99.0,5038.15
5649-tjhov,1,m,1,1,0,27,0,0,dsl,0,0,0,0,0,1,month,0,bank transfer (automatic),36.5,1032.0
5649-vukmc,1,f,0,0,0,12,1,0,fiber optic,0,0,1,0,1,1,one year,0,mailed check,95.5,1115.15
5650-vduds,1,f,0,0,0,4,0,0,dsl,0,0,0,0,0,0,month,1,mailed check,24.25,96.05
5650-yliba,0,m,0,0,0,31,1,1,fiber optic,0,1,0,0,0,0,month,1,electronic check,81.15,2640.55
5651-cpdnd,0,m,0,0,0,10,1,0,dsl,0,0,0,0,0,0,month,0,mailed check,46.0,492.1
5651-crhkq,0,f,0,1,0,41,1,0,fiber optic,0,1,1,1,0,0,one year,1,bank transfer (automatic),86.2,3339.05
5651-wyiph,0,f,1,0,0,18,1,0,dsl,0,1,0,0,0,0,month,1,credit card (automatic),49.85,865.75
5651-ylprd,0,f,0,1,1,32,1,0,fiber optic,0,1,0,0,1,0,month,1,electronic check,86.1,2723.75
5652-msdey,0,f,0,0,0,10,1,1,fiber optic,0,0,0,0,0,0,month,1,mailed check,75.75,777.3
5653-itxjk,,f,0,1,0,31,1,0,dsl,0,0,0,1,0,0,month,1,mailed check,49.2,1498.55
5655-jsmzm,1,m,1,0,0,49,1,1,fiber optic,0,0,0,0,1,1,month,1,electronic check,96.2,4718.25
5656-jamlx,0,m,0,0,0,62,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),19.85,1253.65
5656-mjefc,0,m,0,1,1,42,0,0,dsl,1,0,1,1,1,0,two year,0,credit card (automatic),48.15,2032.3
5663-qbgis,0,m,1,1,0,72,1,1,fiber optic,0,1,0,0,1,1,two year,0,bank transfer (automatic),98.35,6929.4
5666-cycyz,0,f,0,0,0,24,1,1,fiber optic,0,0,0,1,0,1,month,1,electronic check,89.55,2259.35
5666-mbjpt,0,m,0,0,0,65,1,1,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),25.1,1725.0
5668-meisb,0,f,0,1,1,72,1,1,fiber optic,1,1,1,1,1,0,two year,0,credit card (automatic),106.1,7657.4
5669-sraip,1,f,0,0,0,5,0,0,dsl,0,0,1,0,0,1,month,0,electronic check,39.5,210.75
5671-rqrlp,0,f,1,1,0,70,1,1,fiber optic,0,0,0,0,0,0,two year,1,credit card (automatic),75.65,5411.4
5671-uunxd,0,f,1,1,0,50,1,1,fiber optic,0,0,0,1,1,1,one year,1,electronic check,100.65,5189.75
5673-fssmf,1,f,0,0,0,1,1,1,dsl,0,0,0,0,0,1,month,1,electronic check,60.15,60.15
5673-tiyib,1,m,0,0,0,2,0,0,dsl,0,1,1,1,0,0,month,1,credit card (automatic),40.4,77.15
5676-cflyy,0,m,0,1,1,71,1,0,dsl,0,1,0,1,1,1,two year,1,credit card (automatic),73.35,5154.5
5678-vfneq,0,f,0,1,0,71,1,1,fiber optic,1,0,1,0,1,1,one year,1,credit card (automatic),104.1,7412.25
5680-lqogp,0,f,0,0,0,68,1,0,dsl,1,1,1,1,1,1,two year,1,credit card (automatic),82.45,5646.6
5681-lloei,0,m,0,1,1,43,1,1,fiber optic,1,0,1,1,0,0,one year,1,credit card (automatic),91.25,4013.8
5684-fjvyr,0,f,0,1,1,72,1,1,fiber optic,1,1,0,1,0,0,two year,1,bank transfer (automatic),90.35,6563.4
5685-iixly,1,f,0,1,1,5,1,0,fiber optic,0,1,0,0,0,1,month,1,electronic check,83.6,404.2
5686-cmawk,0,m,0,0,0,17,1,1,fiber optic,0,0,1,1,0,0,one year,0,electronic check,86.75,1410.25
5687-dkdtv,1,f,0,0,0,4,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.35,77.5
5688-kztsn,1,m,0,1,1,15,1,0,no,0,0,0,0,0,0,month,1,electronic check,20.0,288.05
5692-fptah,1,f,0,0,0,1,1,0,dsl,0,0,0,0,0,0,month,1,mailed check,45.4,45.4
5692-icxlw,0,m,1,0,0,31,1,1,fiber optic,0,1,0,0,1,0,month,1,electronic check,90.7,2845.15
5693-pipcs,0,m,0,0,0,41,1,0,fiber optic,0,1,0,1,1,1,two year,1,credit card (automatic),99.65,4220.35
5696-ceiqj,0,m,0,1,1,67,1,0,fiber optic,0,1,1,1,1,1,two year,0,bank transfer (automatic),103.15,6895.5
5696-excys,0,m,0,0,0,17,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.45,369.05
5696-jvvqy,0,f,0,1,1,48,1,0,dsl,1,1,1,0,0,1,two year,1,credit card (automatic),70.1,3238.4
5696-qurrl,1,m,0,0,0,1,1,0,dsl,0,0,0,0,0,0,month,1,mailed check,45.05,45.05
5697-gombf,0,f,1,1,1,28,0,0,dsl,0,0,0,0,1,0,month,1,electronic check,35.9,973.65
5698-bqjoh,1,f,0,0,0,9,1,1,fiber optic,0,0,0,0,1,1,month,0,electronic check,94.4,857.25
5699-bncas,0,m,1,0,0,71,1,1,no,0,0,0,0,0,0,two year,1,mailed check,24.65,1766.75
5701-guxdc,0,f,0,1,0,26,0,0,dsl,1,0,1,0,0,0,one year,0,credit card (automatic),35.4,978.6
5701-svcwr,0,f,0,0,1,1,1,1,no,0,0,0,0,0,0,month,0,mailed check,24.0,24.0
5701-yvsvf,0,f,1,1,0,11,1,0,fiber optic,0,0,0,1,1,0,month,1,electronic check,82.9,880.05
5701-zikje,0,m,0,0,0,13,1,0,dsl,0,0,0,1,0,0,month,1,mailed check,50.55,610.75
5702-kvqrd,0,m,0,1,0,71,1,0,dsl,1,0,1,1,1,1,two year,1,electronic check,82.55,5832.65
5702-skuob,0,f,0,1,0,4,1,0,no,0,0,0,0,0,0,month,0,mailed check,19.6,93.45
5707-orndz,1,m,1,0,0,9,1,1,dsl,1,0,0,0,0,0,month,0,electronic check,54.55,494.05
5707-zmdjp,0,m,0,1,1,53,1,0,dsl,1,1,0,1,1,0,two year,1,mailed check,69.7,3729.6
5708-evonk,1,f,0,1,1,58,1,1,fiber optic,1,1,0,0,0,1,month,1,bank transfer (automatic),93.4,5435.6
5709-lvoeq,0,f,0,1,1,0,1,0,dsl,1,1,1,0,1,1,two year,0,mailed check,80.85,
5712-ahqnn,0,f,0,0,0,43,1,0,fiber optic,0,1,1,0,1,0,month,1,electronic check,91.65,3954.1
5712-ptiww,1,m,0,0,0,2,1,0,fiber optic,0,0,1,1,0,0,month,1,electronic check,79.85,152.45
5712-vboxd,0,f,0,0,0,4,1,0,no,0,0,0,0,0,0,month,1,credit card (automatic),20.15,68.45
5716-ezxzn,0,f,0,1,1,65,1,1,fiber optic,1,1,0,1,1,0,two year,1,credit card (automatic),99.05,6416.7
5716-libjc,0,f,0,0,1,13,1,1,fiber optic,0,1,1,0,1,1,one year,1,credit card (automatic),104.15,1299.1
5724-bidbu,0,m,0,1,0,49,1,1,dsl,1,0,0,0,0,0,one year,1,electronic check,55.35,2633.95
5726-cvnya,0,f,0,1,1,8,1,0,no,0,0,0,0,0,0,two year,1,mailed check,19.85,146.6
5727-myate,0,m,0,1,1,72,1,1,dsl,1,1,1,1,1,1,two year,1,credit card (automatic),90.8,6397.6
5729-klzar,1,f,0,1,1,4,1,0,fiber optic,0,0,0,0,0,1,month,0,electronic check,80.85,302.75
5730-dbdsi,0,m,0,0,0,66,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),19.7,1253.8
5730-riito,0,f,1,0,0,43,0,0,dsl,1,1,0,0,0,0,month,1,credit card (automatic),33.45,1500.25
5732-ikgqh,0,m,1,1,0,52,1,0,fiber optic,1,0,1,1,1,1,one year,1,bank transfer (automatic),104.45,5481.25
5734-ejkxg,0,f,0,0,0,61,1,1,fiber optic,1,1,1,1,1,1,one year,1,electronic check,118.6,7365.7
5736-yejax,0,m,0,0,1,69,1,1,dsl,1,1,1,1,1,0,two year,1,credit card (automatic),79.45,5502.55
5740-yhgtw,0,m,0,1,1,70,1,1,fiber optic,1,1,0,0,1,0,month,1,credit card (automatic),97.55,6669.05
5743-khmna,0,m,0,0,0,71,1,1,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),25.55,1898.1
5747-pmbsq,1,m,1,1,0,10,1,0,fiber optic,0,1,1,1,1,0,month,1,mailed check,92.5,934.1
5748-rncjt,1,m,0,0,0,69,1,1,fiber optic,0,0,1,1,1,1,two year,1,bank transfer (automatic),106.5,7348.8
5751-usdbl,0,m,0,1,1,46,1,0,dsl,1,0,1,1,1,1,two year,0,mailed check,81.0,3846.35
5753-qqwpw,0,f,0,0,0,28,1,0,dsl,1,1,0,1,0,0,one year,1,electronic check,59.9,1654.7
5756-jyojt,0,f,0,0,0,11,1,0,dsl,0,0,1,1,0,1,one year,0,credit card (automatic),64.9,697.25
5756-ozrio,0,m,1,1,0,61,1,1,dsl,0,1,0,0,0,1,one year,0,bank transfer (automatic),64.05,3902.6
5759-rcvcb,1,f,0,0,0,3,0,0,dsl,0,0,0,0,1,0,month,0,credit card (automatic),35.2,108.95
5760-fxfvo,0,m,0,0,0,6,1,0,fiber optic,1,1,0,0,0,0,month,1,electronic check,78.95,494.95
5760-ifjoz,0,m,0,0,0,3,1,1,fiber optic,0,1,1,0,1,1,month,0,mailed check,107.95,313.6
5760-wrahc,0,f,1,0,0,22,1,0,dsl,1,0,1,1,0,1,month,1,mailed check,69.75,1545.4
5761-byyza,,f,0,1,1,38,1,0,no,0,0,0,0,0,0,one year,0,credit card (automatic),19.6,763.1
5762-tjxgk,0,f,0,0,0,52,0,0,dsl,1,1,1,0,1,1,two year,1,bank transfer (automatic),58.75,3038.55
5766-ftrts,0,m,0,1,0,72,1,0,dsl,1,1,1,1,1,1,two year,0,mailed check,84.45,6033.1
5766-rlnam,,m,0,1,0,72,1,1,fiber optic,1,1,1,1,1,1,two year,1,electronic check,115.55,8425.3
5766-xqxmq,1,f,0,0,0,29,1,0,dsl,1,1,1,0,0,1,month,1,bank transfer (automatic),68.85,1970.5
5766-zjybb,1,m,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,19.4,19.4
5774-qpltf,0,m,0,1,1,50,1,0,no,0,0,0,0,0,0,one year,1,mailed check,20.35,938.95
5774-xztqc,0,f,0,1,1,7,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.45,150.75
5777-kjirb,0,f,0,0,0,40,1,0,dsl,0,0,1,0,0,0,one year,1,mailed check,50.25,2023.55
