,customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges_Monthly,account_Charges_Total
3324,4628-wqcqq,1,m,0,0,1,35,1,0,fiber optic,0,0,1,0,1,0,one year,1,electronic check,85.15,3030.6
3325,4629-nrxkx,1,f,0,1,1,2,1,0,fiber optic,0,0,0,0,0,0,month,0,electronic check,70.4,147.15
3326,4631-oacrm,1,m,1,0,0,15,1,0,fiber optic,0,0,0,0,0,1,month,1,electronic check,79.4,1156.1
3327,4632-paoyu,0,m,0,1,1,22,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.95,433.5
3328,4632-xjmex,0,m,0,0,1,53,1,0,dsl,1,1,0,1,0,0,one year,0,credit card (automatic),62.85,3419.5
3329,4633-mkhyu,0,f,0,0,0,9,1,0,fiber optic,0,0,0,0,1,1,month,1,mailed check,88.4,788.6
3330,4634-jlrjt,0,f,0,0,0,1,1,0,no,0,0,0,0,0,0,month,1,mailed check,20.35,20.35
3331,4635-ejypd,0,m,0,1,1,32,1,0,no,0,0,0,0,0,0,two year,0,mailed check,18.95,613.95
3332,4636-jgaai,0,m,0,1,0,34,1,1,fiber optic,0,1,0,0,0,1,month,0,mailed check,88.85,3000.25
3333,4636-olwoe,0,m,0,0,1,54,1,0,dsl,0,1,1,1,0,0,one year,1,electronic check,61.0,3283.05
3334,4636-qrjky,1,f,0,1,1,6,1,1,fiber optic,0,0,0,1,0,0,month,1,electronic check,80.5,502.85
3335,4636-tvxvg,0,m,0,1,1,62,1,0,no,0,0,0,0,0,0,one year,0,bank transfer (automatic),19.95,1244.8
3336,4640-uhdos,1,f,0,1,1,13,1,0,dsl,0,0,0,0,0,1,month,0,electronic check,55.95,734.35
3337,4641-frolu,0,f,0,1,1,30,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.3,602.9
3338,4644-obgfz,0,m,0,1,1,55,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.5,1026.35
3339,4644-pizrt,0,m,0,1,1,17,1,1,dsl,1,0,1,0,1,0,one year,1,bank transfer (automatic),70.35,1201.65
3340,4646-qzxtf,0,f,0,1,0,7,1,0,dsl,1,0,1,1,1,1,month,0,bank transfer (automatic),81.25,580.1
3341,4647-muzon,0,f,0,1,0,18,1,0,fiber optic,0,0,1,0,1,1,month,1,credit card (automatic),95.95,1745.5
3342,4647-xxzam,0,f,0,1,1,6,1,0,dsl,0,0,0,0,0,0,month,0,mailed check,45.5,285.2
3343,4648-ypbtm,0,m,0,0,0,53,1,1,dsl,0,1,1,1,0,1,two year,1,bank transfer (automatic),73.9,3958.25
3344,4652-nnhny,1,m,0,1,0,16,1,1,fiber optic,0,0,0,0,0,0,month,1,bank transfer (automatic),73.85,1284.2
3345,4652-odevh,0,m,0,1,1,45,1,1,no,0,0,0,0,0,0,two year,0,mailed check,24.45,1088.25
3346,4654-dlamq,0,f,1,1,0,64,1,0,fiber optic,1,1,1,0,0,1,one year,0,bank transfer (automatic),97.0,6430.9
3347,4654-gguii,0,f,0,0,0,18,0,0,dsl,1,1,0,1,0,0,one year,1,mailed check,40.2,711.95
3348,4654-ulttn,0,m,0,1,0,70,1,1,dsl,1,0,1,1,0,1,two year,1,credit card (automatic),74.8,5315.8
3349,4656-caurt,0,m,0,0,0,69,1,1,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),23.95,1713.1
3350,4657-fwvfy,0,f,0,1,1,40,1,1,fiber optic,0,1,1,0,1,0,month,1,credit card (automatic),96.35,3915.4
3351,4658-hcohw,1,f,0,1,1,21,1,0,fiber optic,0,1,1,1,1,1,month,1,electronic check,102.8,2110.15
3352,4659-nzruf,1,f,0,0,0,19,1,1,fiber optic,1,1,0,0,0,1,month,1,electronic check,95.15,1789.25
3353,4660-iribm,0,m,0,1,1,18,1,0,fiber optic,1,0,1,0,1,0,month,1,mailed check,87.9,1500.5
3354,4661-njeux,0,m,0,0,0,1,1,0,no,0,0,0,0,0,0,month,1,mailed check,20.05,20.05
3355,4662-ekdpq,1,m,0,0,0,2,1,1,dsl,0,0,0,0,0,1,month,0,bank transfer (automatic),62.05,118.3
3356,4664-njcms,0,f,0,1,0,33,0,0,dsl,1,0,1,1,1,1,two year,0,bank transfer (automatic),59.55,2016.3
3357,4667-ohgkg,1,m,0,0,0,1,1,0,no,0,0,0,0,0,0,month,1,mailed check,19.3,19.3
3358,4667-qonea,0,f,1,1,1,60,1,0,dsl,1,1,1,1,0,1,one year,1,credit card (automatic),74.85,4456.35
3359,4670-tabxh,0,m,0,1,0,72,1,1,fiber optic,0,1,1,1,1,1,two year,1,credit card (automatic),109.75,7758.9
3360,4671-lxrdq,1,m,0,0,0,2,1,0,dsl,0,0,0,0,0,0,month,1,mailed check,45.0,96.45
3361,4671-vjlcl,0,f,0,0,0,63,1,1,dsl,1,1,1,1,1,0,two year,1,credit card (automatic),79.85,4861.45
3362,4672-fotsd,0,m,0,0,0,12,1,1,dsl,1,1,0,1,0,0,month,1,electronic check,67.25,832.3
3363,4673-kksls,0,f,0,0,0,31,1,0,fiber optic,1,0,1,1,0,0,month,0,electronic check,87.6,2724.25
3364,4674-hgnua,0,m,0,1,1,71,1,1,dsl,1,1,1,1,1,1,two year,0,credit card (automatic),89.9,6457.15
3365,4674-lrjic,,f,0,0,0,1,1,0,fiber optic,0,0,1,0,1,1,month,0,electronic check,94.4,94.4
3366,4676-mquea,0,m,1,1,0,50,1,1,fiber optic,1,1,1,0,1,0,one year,1,bank transfer (automatic),101.9,5265.5
3367,4676-wluht,0,m,0,0,0,54,0,0,dsl,1,1,0,0,0,1,two year,0,bank transfer (automatic),46.2,2431.95
3368,4678-dvqeo,1,f,0,0,0,1,1,0,dsl,0,0,0,1,0,0,month,1,electronic check,52.2,52.2
3369,4680-kutaj,0,f,1,0,0,11,1,1,dsl,1,0,0,0,0,0,month,1,electronic check,55.6,580.8
3370,4682-blbuc,0,m,0,1,0,44,1,0,dsl,0,1,1,1,1,0,one year,1,electronic check,70.95,3250.45
3371,4683-wydou,0,m,0,1,0,62,1,1,fiber optic,0,0,1,1,1,1,two year,1,bank transfer (automatic),107.6,6912.7
3372,4685-erghk,0,m,0,0,0,57,1,1,fiber optic,0,0,0,0,1,0,one year,1,electronic check,86.9,4939.25
3373,4685-tflls,0,m,0,1,1,18,1,0,no,0,0,0,0,0,0,one year,0,bank transfer (automatic),19.8,342.3
3374,4686-gefrm,0,m,0,1,0,70,1,1,fiber optic,0,1,1,1,0,1,two year,1,bank transfer (automatic),98.7,6858.9
3375,4686-uxdml,0,f,0,0,0,21,1,1,fiber optic,0,1,0,0,1,1,month,1,credit card (automatic),99.85,1992.55
3376,4690-llkua,1,m,1,0,0,17,1,0,dsl,0,0,0,0,0,0,month,1,electronic check,45.05,770.6
3377,4690-pkdqg,0,f,1,1,0,42,1,1,fiber optic,0,1,1,0,1,0,month,1,electronic check,95.55,3930.6
3378,4691-newpf,,m,0,1,0,11,1,0,dsl,0,0,0,0,0,0,month,1,bank transfer (automatic),45.9,521.9
3379,4692-nnqru,0,f,0,1,0,21,1,0,fiber optic,0,0,1,1,0,0,one year,0,electronic check,79.2,1742.45
3380,4693-vwvbo,0,f,0,0,0,3,1,0,no,0,0,0,0,0,0,month,0,electronic check,19.55,61.05
3381,4694-phwfw,0,f,0,0,1,8,1,0,no,0,0,0,0,0,0,month,0,mailed check,19.95,170.9
3382,4695-vadhf,1,m,0,1,1,18,1,0,dsl,0,0,1,0,0,1,month,0,electronic check,57.45,990.85
3383,4695-wjzue,1,f,1,0,0,2,1,1,fiber optic,0,0,1,0,0,1,month,1,electronic check,88.55,179.25
3384,4697-lupsu,0,m,0,1,1,2,1,0,no,0,0,0,0,0,0,one year,0,mailed check,20.2,34.75
3385,4698-kvllg,0,f,1,0,0,51,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.6,967.9
3386,4700-ubqmv,0,m,0,1,1,21,1,1,dsl,1,0,0,0,1,1,one year,1,bank transfer (automatic),75.9,1549.75
3387,4701-ahwmw,1,m,0,1,0,55,0,0,dsl,0,0,1,1,1,1,month,1,bank transfer (automatic),54.55,2978.3
3388,4701-lkozd,0,f,0,0,0,70,1,1,dsl,1,1,1,1,1,1,two year,0,credit card (automatic),89.75,6367.2
3389,4701-mljpn,1,m,0,0,0,31,1,0,dsl,0,0,1,1,0,0,month,1,electronic check,55.25,1715.65
3390,4702-hdrkd,0,m,0,0,0,67,0,0,dsl,1,0,1,1,1,0,one year,1,bank transfer (automatic),49.35,3321.35
3391,4702-ioqdc,1,f,0,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,70.1,70.1
3392,4703-mqykt,0,m,0,0,0,21,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.6,390.4
3393,4704-eryfc,1,f,0,1,0,22,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,69.25,1554.0
3394,4706-axvkm,1,f,1,0,0,11,1,1,fiber optic,0,0,0,0,0,1,month,1,credit card (automatic),84.8,906.85
3395,4706-dgahw,0,m,1,0,0,1,1,0,dsl,0,0,0,0,0,0,month,0,electronic check,45.2,45.2
3396,4707-maxgu,0,m,0,1,0,72,1,1,no,0,0,0,0,0,0,two year,0,credit card (automatic),25.85,1872.2
3397,4707-ynoqa,0,f,0,1,1,34,1,1,no,0,0,0,0,0,0,one year,1,credit card (automatic),25.6,917.15
3398,4709-lkhyg,0,f,0,1,1,29,1,0,no,0,0,0,0,0,0,one year,0,electronic check,20.0,540.05
3399,4710-fduiz,1,m,0,1,0,56,1,1,fiber optic,0,1,0,0,1,1,one year,0,credit card (automatic),100.3,5614.45
3400,4710-nkcaw,0,m,0,1,1,5,1,1,dsl,1,1,0,1,0,0,month,0,credit card (automatic),64.4,316.9
3401,4712-auqzo,0,m,0,0,0,18,0,0,dsl,1,0,1,0,0,0,month,0,mailed check,33.6,550.35
3402,4712-uyooi,0,f,0,1,1,20,1,0,no,0,0,0,0,0,0,month,0,electronic check,20.0,417.65
3403,4713-lzdrv,1,f,1,0,0,2,1,0,fiber optic,0,0,0,0,0,1,month,1,electronic check,79.6,195.05
3404,4713-zburt,0,m,0,0,1,45,1,1,fiber optic,0,0,1,0,1,1,two year,0,bank transfer (automatic),99.7,4634.35
3405,4716-hhkqh,0,m,1,1,0,20,1,1,fiber optic,0,1,0,1,1,1,month,0,electronic check,107.05,2172.05
3406,4716-mrven,0,f,0,0,0,29,1,0,no,0,0,0,0,0,0,one year,0,mailed check,20.0,599.3
3407,4717-ghadl,0,f,0,0,0,50,1,1,dsl,0,1,0,1,1,1,two year,1,mailed check,79.6,4024.2
3408,4718-dhsmv,0,f,0,0,0,11,0,0,dsl,0,0,0,0,1,0,month,1,mailed check,35.8,363.15
3409,4718-wxbgi,0,m,0,1,1,72,1,1,dsl,1,1,1,1,1,1,two year,1,credit card (automatic),91.95,6614.9
3410,4719-umsiy,0,m,0,0,1,6,1,0,no,0,0,0,0,0,0,month,0,mailed check,19.65,100.9
3411,4720-vstsi,1,f,0,0,0,44,1,1,fiber optic,0,1,1,0,0,0,month,1,bank transfer (automatic),84.8,3862.55
3412,4723-begsg,0,m,0,1,0,72,1,1,dsl,1,0,1,1,1,1,two year,0,credit card (automatic),86.65,6094.25
3413,4724-wxvwf,0,m,0,0,0,48,1,1,fiber optic,1,0,0,1,0,1,month,1,electronic check,95.4,4445.3
3414,4726-dlwqn,0,m,1,0,0,50,1,1,dsl,1,1,0,0,1,0,month,1,bank transfer (automatic),70.35,3454.6
3415,4727-mcyzg,0,m,0,0,0,1,1,0,dsl,0,0,0,0,0,1,month,0,mailed check,55.55,55.55
3416,4729-xkasr,1,m,0,0,1,1,0,0,dsl,0,0,0,0,0,0,month,0,electronic check,24.75,24.75
3417,4730-awnau,0,m,0,1,1,36,0,0,dsl,1,0,1,1,1,1,one year,0,credit card (automatic),60.7,2234.55
3418,4732-rrjzc,0,m,0,1,1,7,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.25,144.35
3419,4735-asgma,1,m,0,0,0,26,1,1,fiber optic,0,0,1,0,1,1,month,1,electronic check,98.35,2515.3
3420,4735-bjkou,0,f,0,0,0,40,1,0,no,0,0,0,0,0,0,two year,0,mailed check,20.15,804.85
3421,4737-aqcpu,0,m,0,1,1,72,1,1,dsl,1,1,1,1,0,0,two year,0,credit card (automatic),72.1,5016.65
3422,4737-hobax,0,m,0,1,0,63,1,1,dsl,0,0,1,1,1,1,two year,0,credit card (automatic),79.8,5034.05
3423,4741-wwjqz,0,f,0,1,0,2,1,0,fiber optic,1,0,0,1,0,0,month,1,electronic check,80.15,194.55
3424,4742-drora,0,m,0,1,1,60,1,1,fiber optic,1,0,1,0,1,0,one year,1,bank transfer (automatic),95.4,5812.0
3425,4742-txuex,0,f,0,1,1,47,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),19.3,890.5
3426,4745-lsplo,1,m,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.5,20.5
3427,4747-lcaql,0,m,0,0,0,25,1,0,dsl,1,1,0,1,1,1,month,1,mailed check,79.0,1902.0
3428,4749-ojkqu,0,f,0,0,0,4,1,1,fiber optic,0,0,0,0,0,0,month,1,electronic check,75.65,302.35
3429,4749-vfkvb,1,f,0,0,0,1,1,1,dsl,0,0,0,0,0,0,month,1,mailed check,50.1,50.1
3430,4750-ukwjk,0,f,1,1,0,37,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.6,727.8
3431,4750-zrxiu,1,f,1,0,0,4,1,1,fiber optic,0,0,0,0,0,1,month,1,electronic check,84.6,360.1
3432,4751-erman,0,m,0,1,1,72,1,0,dsl,0,1,1,0,1,1,two year,1,bank transfer (automatic),75.4,5480.25
3433,4753-padas,0,f,0,1,0,67,1,1,fiber optic,0,1,1,0,1,1,one year,1,bank transfer (automatic),105.7,6816.95
3434,4759-pxtan,0,f,0,1,0,59,1,1,dsl,0,1,0,1,1,1,one year,1,electronic check,80.1,4693.2
3435,4759-trplw,1,m,0,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,0,electronic check,70.4,70.4
3436,4760-thgot,0,f,0,1,0,43,1,1,fiber optic,1,1,0,0,0,1,month,1,electronic check,94.1,4107.3
3437,4760-xohvn,1,f,0,1,1,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,19.45,19.45
3438,4762-xtuec,,f,0,1,0,67,1,1,fiber optic,0,1,1,1,1,1,one year,1,credit card (automatic),109.7,7344.45
3439,4763-pgdpo,1,f,0,0,0,4,1,0,fiber optic,0,0,0,0,0,0,month,0,electronic check,70.4,281.0
3440,4765-oxppd,1,f,0,1,1,9,1,0,dsl,1,1,1,1,0,0,month,0,mailed check,65.0,663.05
3441,4767-hzzhq,0,m,0,1,1,30,1,0,fiber optic,0,1,1,0,0,0,month,0,bank transfer (automatic),82.05,2570.2
3442,4770-qazxn,0,f,0,0,0,13,1,0,no,0,0,0,0,0,0,month,0,credit card (automatic),19.45,232.1
3443,4770-uezox,0,m,0,0,0,2,1,0,fiber optic,0,1,0,0,0,0,month,1,electronic check,74.75,144.8
3444,4774-hhggs,0,m,0,1,0,30,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.05,637.55
3445,4776-xskyq,0,f,0,1,1,12,0,0,dsl,0,0,0,1,0,0,one year,0,credit card (automatic),30.25,368.85
3446,4778-izarl,0,m,0,1,0,63,1,0,fiber optic,1,1,1,1,1,1,two year,1,credit card (automatic),110.1,6705.7
3447,4779-zgick,0,m,0,1,1,48,1,1,no,0,0,0,0,0,0,two year,0,mailed check,23.55,1173.35
3448,4781-zxygu,0,m,0,1,1,1,1,0,no,0,0,0,0,0,0,month,1,bank transfer (automatic),20.15,20.15
3449,4782-osfxz,0,f,1,1,0,71,1,1,dsl,1,1,1,1,0,1,two year,1,bank transfer (automatic),82.7,5831.2
3450,4785-fcifb,0,f,0,1,0,61,1,1,no,0,0,0,0,0,0,two year,0,mailed check,24.4,1417.9
3451,4785-nkhcx,0,m,1,0,0,5,1,0,no,0,0,0,0,0,0,month,0,bank transfer (automatic),20.05,94.15
3452,4785-qrjhc,1,m,1,1,0,46,0,0,dsl,0,1,1,1,1,1,one year,1,bank transfer (automatic),59.9,2816.65
3453,4786-uksnz,1,m,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.2,20.2
3454,4789-kwmxn,1,m,0,1,0,47,1,1,fiber optic,1,0,1,1,1,1,one year,1,credit card (automatic),110.85,5275.8
3455,4791-qrgmf,1,m,0,1,0,59,1,1,fiber optic,0,0,1,0,1,1,one year,1,bank transfer (automatic),99.5,5961.1
3456,4795-ktrth,1,f,1,1,0,5,1,1,fiber optic,0,1,0,0,0,0,month,1,electronic check,81.0,371.65
3457,4795-uxvcj,0,m,0,0,0,26,1,0,no,0,0,0,0,0,0,one year,0,credit card (automatic),19.8,457.3
3458,4795-wrnvt,0,f,0,0,0,40,1,0,dsl,1,1,0,0,1,0,month,0,mailed check,65.1,2586.0
3459,4797-axpxk,1,f,0,0,1,1,1,0,dsl,1,1,0,1,0,0,month,1,electronic check,60.0,60.0
3460,4797-miwum,0,m,0,1,1,7,1,0,no,0,0,0,0,0,0,month,1,bank transfer (automatic),20.25,174.7
3461,4800-czmpc,1,f,0,1,1,48,1,1,fiber optic,1,1,0,0,1,1,one year,1,credit card (automatic),103.25,5037.55
3462,4800-vhzki,1,f,0,0,0,1,1,0,no,0,0,0,0,0,0,month,1,mailed check,19.9,19.9
3463,4801-jzazl,0,f,0,1,1,11,0,0,dsl,1,0,0,0,0,0,month,1,electronic check,29.6,346.45
3464,4801-kfykl,0,m,0,0,1,8,1,0,no,0,0,0,0,0,0,month,0,bank transfer (automatic),19.45,159.2
3465,4803-axvyp,1,f,1,0,0,38,1,1,fiber optic,0,0,0,1,1,1,month,1,electronic check,99.55,3734.25
3466,4803-lbypn,0,m,0,1,1,34,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.8,635.9
3467,4804-ncpet,0,m,0,1,1,19,1,0,no,0,0,0,0,0,0,two year,0,mailed check,20.2,387.4
3468,4805-zrgez,,m,1,1,0,61,1,1,dsl,0,1,0,0,0,1,one year,0,bank transfer (automatic),64.05,3902.6
3469,4806-dxqce,0,f,1,1,0,70,1,1,fiber optic,1,1,1,1,1,1,two year,1,electronic check,113.65,7714.65
3470,4806-hipdw,1,f,0,1,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,68.95,68.95
3471,4806-kexqr,1,m,0,0,0,4,1,0,fiber optic,0,0,0,0,0,1,month,1,electronic check,79.9,324.3
3472,4807-izyoz,0,f,0,0,0,51,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),20.65,1020.75
3473,4808-ynleu,0,f,0,1,0,35,1,0,dsl,1,0,0,0,1,0,one year,1,bank transfer (automatic),62.15,2215.45
3474,4811-jbuvu,0,m,0,0,0,30,1,1,fiber optic,0,0,0,1,0,1,month,1,credit card (automatic),89.9,2723.15
3475,4813-hqmgz,0,f,0,1,0,8,1,1,fiber optic,0,0,0,1,0,1,month,1,electronic check,90.25,743.75
3476,4815-gbtcd,0,f,0,1,0,4,0,0,dsl,0,0,0,0,0,0,month,1,electronic check,25.15,99.95
3477,4815-tumeq,0,f,0,0,0,10,1,0,no,0,0,0,0,0,0,one year,1,mailed check,19.3,185.2
3478,4815-yosuk,0,m,0,1,1,72,1,1,fiber optic,1,1,1,1,0,1,one year,1,credit card (automatic),104.9,7537.5
3479,4816-jbhov,1,m,1,0,0,2,1,0,dsl,0,0,0,0,0,0,month,1,electronic check,44.7,93.7
3480,4816-lxzyw,1,f,0,0,0,23,1,1,fiber optic,0,1,0,0,0,0,month,1,electronic check,79.15,1676.95
3481,4816-okwnx,0,m,0,1,1,50,1,0,fiber optic,0,1,1,1,1,1,one year,1,bank transfer (automatic),103.4,5236.4
3482,4817-keqsp,0,f,0,1,1,71,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),19.85,1326.35
3483,4817-qrjsx,1,f,0,0,0,10,1,1,fiber optic,0,1,0,0,0,0,month,1,credit card (automatic),81.0,818.05
3484,4817-vyyws,1,f,0,0,0,30,1,1,fiber optic,0,1,0,0,1,1,month,1,electronic check,100.2,2983.8
3485,4818-drbqt,1,m,0,1,0,29,1,1,fiber optic,0,1,0,0,0,0,month,1,bank transfer (automatic),80.15,2265.25
3486,4818-qiufn,1,f,1,0,0,20,1,1,fiber optic,1,0,0,0,0,0,month,1,electronic check,79.15,1520.9
3487,4819-hjpiw,0,m,0,0,0,18,0,0,dsl,0,0,0,0,0,0,month,0,mailed check,25.15,476.8
3488,4821-sjhjv,0,f,0,1,1,32,1,1,fiber optic,1,0,0,0,1,0,month,0,electronic check,89.6,2901.8
3489,4821-wqoyn,0,f,0,1,1,72,1,0,no,0,0,0,0,0,0,two year,1,credit card (automatic),20.1,1326.25
3490,4822-lptyj,0,m,0,1,0,72,1,1,fiber optic,0,1,1,0,1,1,two year,1,bank transfer (automatic),103.75,7346.2
3491,4822-ngoch,1,f,0,0,0,13,1,1,fiber optic,0,1,1,0,0,0,month,1,electronic check,84.45,1058.6
3492,4822-rvybb,1,m,1,0,0,8,1,1,fiber optic,0,0,1,0,1,1,month,1,electronic check,100.6,819.4
3493,4822-ycxmx,1,m,0,0,0,25,1,1,fiber optic,0,0,0,0,0,1,month,1,electronic check,84.8,2043.45
3494,4824-gucby,0,f,1,0,0,22,1,0,fiber optic,1,1,0,0,0,0,month,0,electronic check,81.7,1820.9
3495,4825-furez,0,m,0,1,0,42,1,0,no,0,0,0,0,0,0,two year,0,electronic check,20.25,835.5
3496,4825-xjgdm,0,f,0,0,0,61,0,0,dsl,1,1,1,1,0,0,one year,0,credit card (automatic),43.7,2696.55
3497,4826-dxmup,0,m,0,0,1,35,1,0,dsl,0,0,0,1,1,1,one year,1,mailed check,72.1,2495.15
3498,4826-tzeva,0,f,0,0,0,40,1,0,fiber optic,0,1,0,0,0,0,month,0,credit card (automatic),74.8,2971.7
3499,4826-xtsoh,1,m,1,1,0,1,1,1,fiber optic,0,0,0,0,1,0,month,1,electronic check,86.05,86.05
3500,4827-dpadn,0,f,0,1,1,72,1,1,dsl,1,0,1,1,1,1,two year,1,bank transfer (automatic),83.3,6042.7
3501,4827-ltqrj,0,f,1,1,1,66,1,1,fiber optic,1,1,0,1,1,1,one year,1,credit card (automatic),110.6,7210.85
3502,4827-usjhp,0,m,0,0,0,20,1,0,dsl,0,1,0,0,0,0,month,1,mailed check,51.8,1023.85
3503,4828-fazpk,0,f,0,1,1,16,1,1,fiber optic,0,1,0,0,0,0,month,1,credit card (automatic),79.95,1267.95
3504,4829-auoax,1,f,0,0,0,46,1,1,fiber optic,0,0,0,0,1,1,month,0,bank transfer (automatic),96.05,4399.5
3505,4829-zljtk,0,f,1,1,0,72,1,1,fiber optic,1,1,1,0,1,1,two year,1,electronic check,112.4,8046.85
3506,4830-faxfm,0,m,0,0,1,19,1,1,no,0,0,0,0,0,0,month,1,credit card (automatic),24.1,439.2
3507,4831-eobfe,1,m,0,1,1,29,1,0,fiber optic,1,0,0,0,1,1,month,0,credit card (automatic),94.65,2649.15
3508,4832-vrbmr,0,m,1,1,0,65,1,1,fiber optic,0,1,1,0,1,1,one year,1,bank transfer (automatic),103.15,6792.45
3509,4833-qtjno,0,m,1,1,0,67,1,1,fiber optic,1,1,0,0,0,0,month,0,bank transfer (automatic),83.85,5588.8
3510,4835-ysjmr,0,m,0,0,0,39,1,0,dsl,0,0,0,1,0,0,two year,1,bank transfer (automatic),49.8,1971.15
3511,4836-wnfno,0,f,0,1,0,72,1,1,no,0,0,0,0,0,0,two year,0,credit card (automatic),25.0,1849.2
3512,4837-pztic,0,f,0,0,0,47,0,0,dsl,1,0,1,1,0,0,two year,0,mailed check,41.9,1875.25
3513,4837-qusft,0,f,0,1,0,65,1,1,fiber optic,1,1,0,1,1,0,one year,1,bank transfer (automatic),100.15,6643.5
3514,4840-orqxb,0,f,1,0,0,56,1,1,fiber optic,0,1,1,0,1,1,month,0,electronic check,104.75,5841.35
3515,4844-jjwuy,1,f,1,0,0,1,1,0,fiber optic,0,1,0,0,0,1,month,1,electronic check,86.0,86.0
3516,4846-whafz,1,f,1,1,0,37,1,1,fiber optic,0,0,0,0,0,0,month,1,electronic check,76.5,2868.15
3517,4847-qnoka,1,f,0,0,0,1,1,0,dsl,0,0,0,0,0,0,month,1,bank transfer (automatic),44.9,44.9
3518,4847-tajyi,0,f,1,0,0,6,1,0,fiber optic,0,0,0,0,1,1,month,1,electronic check,89.35,567.8
3519,4849-pyrlq,0,f,1,0,0,56,1,1,dsl,1,0,1,1,0,1,two year,0,bank transfer (automatic),73.25,4054.2
3520,4851-bqdnx,0,m,0,1,1,40,1,0,fiber optic,0,0,1,0,1,0,one year,1,electronic check,85.05,3355.65
3521,4853-oitsn,0,m,0,1,0,5,1,1,fiber optic,1,0,0,0,0,1,month,1,electronic check,89.15,413.25
3522,4853-rulsv,1,m,0,0,0,70,1,1,fiber optic,1,0,0,1,1,1,two year,1,credit card (automatic),104.0,7250.15
3523,4854-cidcf,0,f,1,0,0,3,1,0,fiber optic,0,0,1,0,0,0,month,0,electronic check,73.85,196.4
3524,4854-ssltn,0,m,0,1,1,2,1,0,dsl,1,1,0,1,0,0,two year,0,mailed check,59.5,130.5
3525,4855-snkmy,1,f,0,0,0,1,1,0,dsl,0,0,0,0,0,0,month,1,electronic check,44.1,44.1
3526,4859-zsrdz,0,f,0,1,1,58,0,0,dsl,0,0,1,1,1,1,two year,1,credit card (automatic),55.5,3166.9
3527,4860-ijude,0,m,0,0,0,13,1,0,fiber optic,1,0,0,0,0,0,month,1,credit card (automatic),73.75,956.65
3528,4860-yzgzm,0,m,0,0,0,10,1,0,no,0,0,0,0,0,0,month,0,electronic check,20.0,185.4
3529,4868-aadlv,0,m,1,1,1,66,1,1,fiber optic,1,1,1,1,1,1,one year,1,electronic check,116.25,7862.25
3530,4869-epius,0,m,0,1,0,56,1,0,fiber optic,0,0,0,0,0,1,one year,1,electronic check,80.9,4557.5
3531,4871-jtkjf,1,f,1,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,69.65,69.65
3532,4872-jcvca,0,f,0,1,0,71,0,0,dsl,1,1,1,1,0,0,two year,1,bank transfer (automatic),47.6,3377.8
3533,4872-vxril,0,m,0,0,0,56,1,1,dsl,1,1,0,1,0,0,one year,1,bank transfer (automatic),64.65,3665.55
3534,4873-ilolj,1,m,0,0,0,24,1,0,fiber optic,0,0,0,0,1,1,month,1,electronic check,90.35,2238.5
3535,4877-evatk,1,m,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.0,20.0
3536,4877-tsoff,0,f,0,1,1,55,1,1,dsl,1,1,0,1,0,1,one year,1,bank transfer (automatic),75.75,4264.25
3537,4878-bunfv,0,m,0,1,1,42,1,0,no,0,0,0,0,0,0,two year,0,mailed check,20.7,828.85
3538,4878-smqbx,,f,0,0,0,2,1,0,no,0,0,0,0,0,0,month,0,bank transfer (automatic),18.75,53.15
3539,4879-gzlfh,0,f,0,1,1,42,1,0,fiber optic,0,0,1,0,1,1,month,1,electronic check,92.15,3875.4
3540,4881-gqjtw,0,m,0,0,0,14,1,0,no,0,0,0,0,0,0,month,0,credit card (automatic),19.6,300.4
3541,4881-jvqod,0,m,1,1,1,10,0,0,dsl,0,0,0,0,0,1,month,1,bank transfer (automatic),34.55,362.6
